di,dj,DVcap_nd,Tmax_nd,DVcap_true_mps,Tmax_true_days,edges_kept,direct_pairs,lcc_size,lcc_full,budget_pairs,hc_winner,hc_tie_size,bw_winner,bw_tie_size,str_winner,str_tie_size,n_articulation_points
22,2,0.178125,0.883573,364.4998,7.6842,120,60,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
22,3,0.178125,0.981748,364.4998,8.5380,122,61,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
22,4,0.178125,1.07992,364.4998,9.3918,124,62,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
22,5,0.178125,1.1781,364.4998,10.2456,124,62,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
22,6,0.178125,1.27627,364.4998,11.0994,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,7,0.178125,1.37445,364.4998,11.9532,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,8,0.178125,1.47262,364.4998,12.8070,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,9,0.178125,1.5708,364.4998,13.6608,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,10,0.178125,1.66897,364.4998,14.5146,128,64,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,11,0.178125,1.76715,364.4998,15.3684,128,64,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,12,0.178125,1.86532,364.4998,16.2222,128,64,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,13,0.178125,1.9635,364.4998,17.0760,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,14,0.178125,2.06167,364.4998,17.9298,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,15,0.178125,2.15984,364.4998,18.7836,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,16,0.178125,2.25802,364.4998,19.6374,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,17,0.178125,2.35619,364.4998,20.4912,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,18,0.178125,2.45437,364.4998,21.3450,138,69,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,19,0.178125,2.55254,364.4998,22.1988,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,20,0.178125,2.65072,364.4998,23.0527,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,21,0.178125,2.74889,364.4998,23.9065,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,22,0.178125,2.84707,364.4998,24.7603,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,23,0.178125,2.94524,364.4998,25.6141,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,24,0.178125,3.04342,364.4998,26.4679,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
22,25,0.178125,3.14159,364.4998,27.3217,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,1,0.185417,0.785398,379.4208,6.8304,118,59,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
23,2,0.185417,0.883573,379.4208,7.6842,120,60,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
23,3,0.185417,0.981748,379.4208,8.5380,122,61,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
23,4,0.185417,1.07992,379.4208,9.3918,124,62,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
23,5,0.185417,1.1781,379.4208,10.2456,124,62,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
23,6,0.185417,1.27627,379.4208,11.0994,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,7,0.185417,1.37445,379.4208,11.9532,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,8,0.185417,1.47262,379.4208,12.8070,126,63,13,1,77.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,9,0.185417,1.5708,379.4208,13.6608,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,10,0.185417,1.66897,379.4208,14.5146,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,11,0.185417,1.76715,379.4208,15.3684,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,12,0.185417,1.86532,379.4208,16.2222,128,64,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,13,0.185417,1.9635,379.4208,17.0760,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,14,0.185417,2.06167,379.4208,17.9298,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,15,0.185417,2.15984,379.4208,18.7836,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,16,0.185417,2.25802,379.4208,19.6374,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,17,0.185417,2.35619,379.4208,20.4912,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,18,0.185417,2.45437,379.4208,21.3450,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,19,0.185417,2.55254,379.4208,22.1988,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,20,0.185417,2.65072,379.4208,23.0527,140,70,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,21,0.185417,2.74889,379.4208,23.9065,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,22,0.185417,2.84707,379.4208,24.7603,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,23,0.185417,2.94524,379.4208,25.6141,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,24,0.185417,3.04342,379.4208,26.4679,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
23,25,0.185417,3.14159,379.4208,27.3217,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,1,0.192708,0.785398,394.3419,6.8304,122,61,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
24,2,0.192708,0.883573,394.3419,7.6842,122,61,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
24,3,0.192708,0.981748,394.3419,8.5380,124,62,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
24,4,0.192708,1.07992,394.3419,9.3918,126,63,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
24,5,0.192708,1.1781,394.3419,10.2456,126,63,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
24,6,0.192708,1.27627,394.3419,11.0994,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,7,0.192708,1.37445,394.3419,11.9532,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,8,0.192708,1.47262,394.3419,12.8070,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,9,0.192708,1.5708,394.3419,13.6608,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,10,0.192708,1.66897,394.3419,14.5146,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,11,0.192708,1.76715,394.3419,15.3684,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,12,0.192708,1.86532,394.3419,16.2222,130,65,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,13,0.192708,1.9635,394.3419,17.0760,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,14,0.192708,2.06167,394.3419,17.9298,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,15,0.192708,2.15984,394.3419,18.7836,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,16,0.192708,2.25802,394.3419,19.6374,134,67,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,17,0.192708,2.35619,394.3419,20.4912,138,69,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,18,0.192708,2.45437,394.3419,21.3450,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,19,0.192708,2.55254,394.3419,22.1988,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,20,0.192708,2.65072,394.3419,23.0527,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,21,0.192708,2.74889,394.3419,23.9065,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,22,0.192708,2.84707,394.3419,24.7603,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,23,0.192708,2.94524,394.3419,25.6141,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,24,0.192708,3.04342,394.3419,26.4679,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
24,25,0.192708,3.14159,394.3419,27.3217,148,74,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,1,0.2,0.785398,409.2629,6.8304,122,61,13,1,76.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
25,2,0.2,0.883573,409.2629,7.6842,124,62,13,1,77.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
25,3,0.2,0.981748,409.2629,8.5380,128,64,13,1,78.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
25,4,0.2,1.07992,409.2629,9.3918,128,64,13,1,78.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
25,5,0.2,1.1781,409.2629,10.2456,128,64,13,1,78.0,Cyc11a,1,Cyc32,1,Cyc11a,1,0
25,6,0.2,1.27627,409.2629,11.0994,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,7,0.2,1.37445,409.2629,11.9532,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,8,0.2,1.47262,409.2629,12.8070,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,9,0.2,1.5708,409.2629,13.6608,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,10,0.2,1.66897,409.2629,14.5146,132,66,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,11,0.2,1.76715,409.2629,15.3684,134,67,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,12,0.2,1.86532,409.2629,16.2222,136,68,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,13,0.2,1.9635,409.2629,17.0760,136,68,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,14,0.2,2.06167,409.2629,17.9298,136,68,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,15,0.2,2.15984,409.2629,18.7836,136,68,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,16,0.2,2.25802,409.2629,19.6374,136,68,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,17,0.2,2.35619,409.2629,20.4912,142,71,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,18,0.2,2.45437,409.2629,21.3450,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,19,0.2,2.55254,409.2629,22.1988,144,72,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,20,0.2,2.65072,409.2629,23.0527,146,73,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,21,0.2,2.74889,409.2629,23.9065,146,73,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,22,0.2,2.84707,409.2629,24.7603,146,73,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,23,0.2,2.94524,409.2629,25.6141,146,73,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,24,0.2,3.04342,409.2629,26.4679,150,75,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
25,25,0.2,3.14159,409.2629,27.3217,150,75,13,1,78.0,Cyc32,1,Cyc32,1,Cyc32,1,0
